"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;4,96616363525;1,81121826172
0,001;4,96616363525;1,81121826172
0,002;4,96616363525;1,81121826172
0,003;4,96921539307;1,81121826172
0,004;4,96006011963;1,81121826172
0,005;4,96616363525;1,81121826172
0,006;4,96921539307;1,80816650391
0,007;4,96616363525;1,80511474609
0,008;4,96616363525;1,80816650391
0,009;4,96616363525;1,81427001953
0,01;4,96921539307;1,81121826172
0,011;4,96921539307;1,81121826172
0,012;4,96006011963;1,81427001953
0,013;4,96616363525;1,81121826172
0,014;4,96616363525;1,81121826172
0,015;4,96616363525;1,80206298828
0,016;4,96921539307;1,80816650391
0,017;4,96921539307;1,79901123047
0,018;4,96616363525;1,81121826172
0,019;4,96921539307;1,81427001953
0,02;4,96921539307;1,81121826172
0,021;4,96921539307;1,81121826172
0,022;4,96006011963;1,81427001953
0,023;4,96616363525;1,81121826172
0,024;4,96616363525;1,81121826172
0,025;4,96921539307;1,81121826172
0,026;4,96921539307;1,80511474609
0,027;4,96921539307;1,80816650391
0,028;4,96616363525;1,81121826172
0,029;4,96616363525;1,81427001953
0,03;4,96921539307;1,81121826172
0,031;4,96311187744;1,81121826172
0,032;4,96921539307;1,81427001953
0,033;4,96616363525;1,81121826172
0,034;4,96616363525;1,80816650391
0,035;4,96616363525;1,80511474609
0,036;4,96921539307;1,80206298828
0,037;4,96921539307;1,80816650391
0,038;4,96616363525;1,81121826172
0,039;4,96616363525;1,81427001953
0,04;4,96921539307;1,81121826172
0,041;4,96311187744;1,81121826172
0,042;4,96921539307;1,81121826172
0,043;4,96311187744;1,81121826172
0,044;4,96616363525;1,80206298828
0,045;4,96616363525;1,79595947266
0,046;4,96921539307;1,80511474609
0,047;4,96616363525;1,81121826172
0,048;4,96616363525;1,81121826172
0,049;4,96616363525;1,81427001953
0,05;4,96921539307;1,80816650391
0,051;4,96311187744;1,81121826172
0,052;4,96311187744;1,81427001953
0,053;4,97226715088;1,81121826172
0,054;4,96921539307;1,79595947266
0,055;4,96921539307;1,80206298828
0,056;4,96921539307;1,80816650391
0,057;4,96921539307;1,80511474609
0,058;4,96616363525;1,81121826172
0,059;4,96616363525;1,81427001953
0,06;4,97226715088;1,80816650391
0,061;4,96006011963;1,81121826172
